,ticker_x,tradeDate_x,expirDate_x,dte_x,strike_x,stockPrice_x,callVolume_x,callOpenInterest_x,callBidSize_x,callAskSize_x,putVolume_x,putOpenInterest_x,putBidSize_x,putAskSize_x,callBidPrice_x,callValue_x,callAskPrice_x,putBidPrice_x,putValue_x,putAskPrice_x,callBidIv_x,callMidIv_x,callAskIv_x,smvVol_x,putBidIv_x,putMidIv_x,putAskIv_x,residualRate_x,delta_x,gamma_x,theta_x,vega_x,rho_x,phi_x,driftlessTheta_x,callSmvVol_x,putSmvVol_x,extSmvVol_x,extCallValue_x,extPutValue_x,spotPrice_x,quoteDate_x,updatedAt_x,snapShotEstTime_x,snapShotDate_x,expiryTod_x,tickerId_x,monthId_x,sym,ticker_y,tradeDate_y,expirDate_y,dte_y,strike_y,stockPrice_y,callVolume_y,callOpenInterest_y,callBidSize_y,callAskSize_y,putVolume_y,putOpenInterest_y,putBidSize_y,putAskSize_y,callBidPrice_y,callValue_y,callAskPrice_y,putBidPrice_y,putValue_y,putAskPrice_y,callBidIv_y,callMidIv_y,callAskIv_y,smvVol_y,putBidIv_y,putMidIv_y,putAskIv_y,residualRate_y,delta_y,gamma_y,theta_y,vega_y,rho_y,phi_y,driftlessTheta_y,callSmvVol_y,putSmvVol_y,extSmvVol_y,extCallValue_y,extPutValue_y,spotPrice_y,quoteDate_y,updatedAt_y,snapShotEstTime_y,snapShotDate_y,expiryTod_y,tickerId_y,monthId_y
41,SPY,2022-09-12,2022-09-16,5,391.0,410.39,120.0,12892.0,25.0,58.0,13578.0,-16321.0,1889.0,1235.0,19.67,19.835361,19.87,0.49,0.497241,0.5,0.363053,0.37764,0.392228,0.324,0.318726,0.319491,0.320256,-0.1172671371105788,0.9659086690126264,0.0135527290141123,-0.0642296717116501,0.0282081673408118,0.0072284224461199,-0.0075179949557996,-0.1053144179365558,0.379948,0.319278,0.330494,19.489849,0.581336,410.39,2022-09-12T19:20:46Z,2022-09-12T19:20:59Z,1521,2022-09-12T19:21:00Z,pm,109820,3,SPY2022-09-16391.0,SPY,2022-09-06,2022-09-16,11,391.0,393.43,2223,12389,35,35,2176,-13908,215,90,7.87,7.888457356783894,7.9,6.1,6.118324772700278,6.13,0.2651615999075157,0.2657423892051611,0.2663231785028065,0.266,0.265775021558566,0.2663548476154762,0.2669346736723863,-0.0597491503890645,0.5526554725318259,0.0234000793005263,-0.3028478086291909,0.2582966653017451,0.0471137468196304,-0.0486607463788383,-0.3334901319180821,0.2658762555930429,0.2664833669384712,0.2275875344488859,6.899425400073227,5.110452000677666,393.43,2022-09-06T15:59:54Z,2022-09-06T16:00:06Z,1200,2022-09-06T16:00:01Z,pm,109820,6
42,SPY,2022-09-12,2022-09-16,5,392.0,410.39,86.0,15618.0,25.0,57.0,5095.0,-13363.0,1124.0,2759.0,18.72,18.871858,18.92,0.56,0.567446,0.57,0.358026,0.37169,0.385353,0.32,0.314529,0.315296,0.316063,-0.1172671371105788,0.9538575800951122,0.0144028692733908,-0.0804413484329392,0.0327439923350386,0.0082040036583611,-0.0085189135592417,-0.1269188890082288,0.370651,0.315283,0.321668,18.511437,0.619806,410.39,2022-09-12T19:20:46Z,2022-09-12T19:20:59Z,1521,2022-09-12T19:21:00Z,pm,109820,3,SPY2022-09-16392.0,SPY,2022-09-06,2022-09-16,11,392.0,393.43,4160,15224,47,343,4462,-14211,12,113,7.27,7.279238548517278,7.3,6.54,6.546367088639195,6.56,0.2623387037065924,0.2629140412226045,0.2634893787386166,0.264,0.2643480684786809,0.2647308841788462,0.2651136998790115,-0.0597491503890645,0.5293545195919003,0.0237660954085459,-0.3025794203466314,0.2607553841552743,0.0457642957242091,-0.047215195423937,-0.3322337595717695,0.2626930559436249,0.2645918106282237,0.2253199505228958,6.3049752033979,5.5200292297088565,393.43,2022-09-06T15:59:54Z,2022-09-06T16:00:06Z,1200,2022-09-06T16:00:01Z,pm,109820,6
43,SPY,2022-09-12,2022-09-16,5,393.0,410.39,668.0,15256.0,25.0,395.0,3619.0,-21191.0,524.0,3311.0,17.77,17.910457,17.97,0.64,0.644487,0.65,0.350932,0.363862,0.376791,0.317,0.311177,0.311845,0.312514,-0.1172671371105788,0.9401639089542488,0.0157704236035633,-0.109384804167945,0.0454284855621743,0.0107393295330301,-0.0111453702001255,-0.1701542950683853,0.363684,0.3113,0.309974,17.523009,0.64032,410.39,2022-09-12T19:20:46Z,2022-09-12T19:20:59Z,1521,2022-09-12T19:21:00Z,pm,109820,3,SPY2022-09-16393.0,SPY,2022-09-06,2022-09-16,11,393.0,393.43,4308,13583,79,259,4814,-22978,12,51,6.68,6.698253679931034,6.71,6.99,6.998019729098612,7.01,0.2588773251595155,0.2594526470010071,0.2600279688424986,0.261,0.26233272613454,0.262715787375341,0.263098848616142,-0.0597491503890645,0.5054976136290169,0.0240420080626974,-0.3010129602631399,0.2607297195939413,0.0440732764488471,-0.0454238089850349,-0.3294635762413313,0.2595774412096435,0.2626399308724803,0.2230066602306599,5.744904286257001,5.963754658877941,393.43,2022-09-06T15:59:54Z,2022-09-06T16:00:06Z,1200,2022-09-06T16:00:01Z,pm,109820,6
44,SPY,2022-09-12,2022-09-16,5,394.0,410.39,180.0,8652.0,25.0,250.0,7270.0,-29237.0,2222.0,75.0,16.83,16.964157,17.03,0.72,0.73225,0.73,0.343853,0.355927,0.368001,0.313,0.305991,0.30658,0.307168,-0.1172671371105788,0.9255460108591912,0.0168815963711097,-0.1316521767997956,0.0550292758959479,0.0121165116037776,-0.012547173668575,-0.199937726392733,0.356036,0.307577,0.30059,16.546208,0.678538,410.39,2022-09-12T19:20:46Z,2022-09-12T19:20:59Z,1521,2022-09-12T19:21:00Z,pm,109820,3,SPY2022-09-16394.0,SPY,2022-09-06,2022-09-16,11,394.0,393.43,3673,5842,157,12,2473,-26374,36,40,6.13,6.142366513138607,6.15,7.46,7.477934777155582,7.48,0.2560232773375964,0.2564070257442759,0.2567907741509554,0.259,0.2601281369476683,0.2605117494982352,0.2608953620488021,-0.0597491503890645,0.4812138673420578,0.0242328255065848,-0.2983143078634176,0.260602544533849,0.0425369214641304,-0.0437969386981559,-0.3256775571103368,0.2564978403089085,0.2608161375085184,0.2206933329674556,5.209717821837558,6.432528417550918,393.43,2022-09-06T15:59:54Z,2022-09-06T16:00:06Z,1200,2022-09-06T16:00:01Z,pm,109820,6
45,SPY,2022-09-12,2022-09-16,5,395.0,410.39,1890.0,28282.0,25.0,32.0,20656.0,-56889.0,1261.0,548.0,15.91,16.033012,16.1,0.83,0.833993,0.84,0.338863,0.349265,0.359667,0.31,0.30407,0.304661,0.305251,-0.1172671371105788,0.9092186255358788,0.0182668170594403,-0.1602778024487943,0.0620894781821093,0.0137531313870694,-0.0142316264805948,-0.237651936453133,0.348878,0.304284,0.290833,15.571124,0.719717,410.39,2022-09-12T19:20:46Z,2022-09-12T19:20:59Z,1521,2022-09-12T19:21:00Z,pm,109820,3,SPY2022-09-16395.0,SPY,2022-09-06,2022-09-16,11,395.0,393.43,7942,26844,13,166,7060,-66115,495,186,5.6,5.603680025031271,5.62,7.96,7.976900240470102,8.0,0.2532983480039697,0.2536824239653359,0.254066499926702,0.256,0.2585114802643264,0.2592796836586766,0.2600478870530267,-0.0597491503890645,0.4565454618714981,0.024363562593059,-0.2949168360659529,0.2603587659768595,0.0406798403343181,-0.0418394395966334,-0.320979394474818,0.2534396889191434,0.2591606213690497,0.2183580011085881,4.697571996590257,6.923401973244473,393.43,2022-09-06T15:59:54Z,2022-09-06T16:00:06Z,1200,2022-09-06T16:00:01Z,pm,109820,6
46,SPY,2022-09-12,2022-09-16,5,396.0,410.39,198.0,11325.0,25.0,224.0,11102.0,-18613.0,1676.0,503.0,14.99,15.105013,15.18,0.95,0.958607,0.96,0.331973,0.342016,0.35206,0.308,0.301168,0.301694,0.30222,-0.1172671371105788,0.8911749166864998,0.0196353908114391,-0.1883839379317022,0.0739475467616483,0.0152359279299212,-0.0157483693103249,-0.273900285932012,0.341919,0.302032,0.280328,14.596182,0.759513,410.39,2022-09-12T19:20:46Z,2022-09-12T19:20:59Z,1521,2022-09-12T19:21:00Z,pm,109820,3,SPY2022-09-16396.0,SPY,2022-09-06,2022-09-16,11,396.0,393.43,2118,10262,374,14,648,-20567,206,150,5.09,5.107406315384535,5.11,8.48,8.520149954587115,8.56,0.2498963030162914,0.2502845339982337,0.2506727649801759,0.254,0.2562252161002497,0.2577789984023295,0.2593327807044092,-0.0597491503890645,0.431685542712893,0.024344129752602,-0.2896907129954578,0.2575682974114017,0.0389560425281531,-0.0400363804760153,-0.3145748510949347,0.2505720701076648,0.2577848233219189,0.2160229826936562,4.218563563616619,7.446437572607962,393.43,2022-09-06T15:59:54Z,2022-09-06T16:00:06Z,1200,2022-09-06T16:00:01Z,pm,109820,6
47,SPY,2022-09-12,2022-09-16,5,397.0,410.39,162.0,11140.0,125.0,150.0,7343.0,-24426.0,1278.0,920.0,14.09,14.178807,14.27,1.09,1.095217,1.1,0.32635,0.335187,0.344024,0.306,0.299525,0.299998,0.300471,-0.1172671371105788,0.8718673859697597,0.0210007985410199,-0.2167026873230829,0.0848231287617318,0.0162406741672203,-0.0167644917768144,-0.307596003283691,0.33507,0.300019,0.272824,13.643926,0.830652,410.39,2022-09-12T19:20:46Z,2022-09-12T19:20:59Z,1521,2022-09-12T19:21:00Z,pm,109820,3,SPY2022-09-16397.0,SPY,2022-09-06,2022-09-16,11,397.0,393.43,2048,11979,75,114,286,-24249,250,150,4.62,4.626633030612936,4.64,9.03,9.077351289976098,9.12,0.2474188678735224,0.2478150309343501,0.2482111939951778,0.251,0.2546007794359344,0.2563863097910284,0.2581718401461224,-0.0597491503890645,0.4066227019679916,0.0242569508271625,-0.2838455005781422,0.2524073825748377,0.0370497859613153,-0.0380378350103614,-0.3074199972278049,0.2476816440445408,0.2564796053382718,0.2136828413617618,3.77004040410274,8.000622054586017,393.43,2022-09-06T15:59:54Z,2022-09-06T16:00:06Z,1200,2022-09-06T16:00:01Z,pm,109820,6
48,SPY,2022-09-12,2022-09-16,5,398.0,410.39,1347.0,16434.0,28.0,12.0,9957.0,-19081.0,443.0,1001.0,13.21,13.286479,13.37,1.25,1.249566,1.26,0.3214,0.32872,0.33604,0.303,0.298038,0.298513,0.298987,-0.1172671371105788,0.8509950914042766,0.0224721933796609,-0.2473630317795722,0.0943995032992548,0.0174409589482682,-0.0179846358899647,-0.3447480960167126,0.328398,0.297997,0.264571,12.694975,0.904052,410.39,2022-09-12T19:20:46Z,2022-09-12T19:20:59Z,1521,2022-09-12T19:21:00Z,pm,109820,3,SPY2022-09-16398.0,SPY,2022-09-06,2022-09-16,11,398.0,393.43,2041,12892,191,70,7223,-24170,164,306,4.17,4.179387301039139,4.19,9.62,9.666861222396037,9.72,0.2446725172447463,0.2450695647075971,0.2454666121704479,0.249,0.2534259708780121,0.2554122763796931,0.257398581881374,-0.0597491503890645,0.3815610889732607,0.0240522060106792,-0.2769332027000035,0.2518438873597293,0.0349573118673932,-0.0358597066164053,-0.2990949931615848,0.245045237650807,0.2552875849552269,0.2113951706646167,3.3493099625966067,8.58193334712981,393.43,2022-09-06T15:59:54Z,2022-09-06T16:00:06Z,1200,2022-09-06T16:00:01Z,pm,109820,6
49,SPY,2022-09-12,2022-09-16,5,399.0,410.39,183.0,10999.0,79.0,17.0,8131.0,-14994.0,1663.0,150.0,12.34,12.415621,12.48,1.42,1.429371,1.43,0.315906,0.321962,0.328018,0.301,0.295187,0.295618,0.296049,-0.1172671371105788,0.8279997700027079,0.0239001835763454,-0.2774502449775711,0.1023382436675248,0.018408685781914,-0.0189663160591813,-0.380029659532401,0.322448,0.295995,0.256054,11.751397,0.982396,410.39,2022-09-12T19:20:46Z,2022-09-12T19:20:59Z,1521,2022-09-12T19:21:00Z,pm,109820,3,SPY2022-09-16399.0,SPY,2022-09-06,2022-09-16,11,399.0,393.43,1795,9080,442,80,175,-15638,378,310,3.75,3.762444332609175,3.77,10.22,10.285064352234038,10.34,0.2418762710850213,0.2422857736701895,0.2426952762553578,0.247,0.2516594973238478,0.2541181840597624,0.2565768707956769,-0.0597491503890645,0.3567061096633229,0.0237183457219038,-0.2686471736448964,0.2441899276669986,0.0330978415600781,-0.033922835870498,-0.2895605710661451,0.2423858697224364,0.2543257116541595,0.2090695859210617,2.953916568351109,9.18774039245408,393.43,2022-09-06T15:59:54Z,2022-09-06T16:00:06Z,1200,2022-09-06T16:00:01Z,pm,109820,6
50,SPY,2022-09-12,2022-09-16,5,400.0,410.39,3245.0,51406.0,25.0,15.0,61584.0,-96020.0,1445.0,150.0,11.5,11.567386,11.63,1.62,1.627484,1.63,0.311966,0.31712,0.322275,0.299,0.293547,0.293943,0.294339,-0.1172671371105788,0.8037810128160912,0.0253193991037705,-0.3073548085953983,0.113872818883584,0.0191526621758478,-0.0197017653355085,-0.4137294257962281,0.31731,0.29414,0.246909,10.812053,1.063601,410.39,2022-09-12T19:20:46Z,2022-09-12T19:20:59Z,1521,2022-09-12T19:21:00Z,pm,109820,3,SPY2022-09-16400.0,SPY,2022-09-06,2022-09-16,11,400.0,393.43,12973,47337,442,156,4049,-105931,270,359,3.36,3.369520442669174,3.38,10.86,10.919266786037737,10.99,0.2395533583806106,0.2399796330150518,0.240405907649493,0.245,0.2509822938770663,0.2536496139948549,0.2563169341126436,-0.0597491503890645,0.3320008588189915,0.0232938236497671,-0.2598847281323933,0.2345647357618604,0.0310613591015386,-0.0318076810061358,-0.2794384861001222,0.2399591907024626,0.253414347580376,0.2068382254491655,2.595553522540292,9.830113216643712,393.43,2022-09-06T15:59:54Z,2022-09-06T16:00:06Z,1200,2022-09-06T16:00:01Z,pm,109820,6
51,SPY,2022-09-12,2022-09-16,5,401.0,410.39,4329.0,17856.0,25.0,10.0,8997.0,-20028.0,228.0,239.0,10.68,10.745698,10.82,1.85,1.854326,1.86,0.30757,0.313078,0.318585,0.298,0.292612,0.292979,0.293347,-0.1172671371105788,0.7780499956246477,0.0267216171242804,-0.3371731286856823,0.1246421742656578,0.0196309803163522,-0.0201854794023865,-0.4460424938372481,0.312739,0.29293,0.240723,9.912735,1.193674,410.39,2022-09-12T19:20:46Z,2022-09-12T19:20:59Z,1521,2022-09-12T19:21:00Z,pm,109820,3,SPY2022-09-16401.0,SPY,2022-09-06,2022-09-16,11,401.0,393.43,2287,16821,392,135,68,-20042,322,348,3.0,3.0092808762911,3.02,11.52,11.595939962888124,11.66,0.2372894813331565,0.237717173089195,0.2381448648452335,0.243,0.2496048102761058,0.2525979377426435,0.2555910652091812,-0.0597491503890645,0.3077809692807918,0.0227466727780659,-0.250097883909511,0.2337916865812688,0.0289189950988614,-0.0295915711974802,-0.2682368130621867,0.2376864167610082,0.2528519244007957,0.204628388851139,2.267731144316955,10.503345125191068,393.43,2022-09-06T15:59:54Z,2022-09-06T16:00:06Z,1200,2022-09-06T16:00:01Z,pm,109820,6
52,SPY,2022-09-12,2022-09-16,5,402.0,410.39,2741.0,10912.0,25.0,127.0,13488.0,-10824.0,276.0,173.0,9.88,9.947755,10.01,2.1,2.104252,2.11,0.303436,0.308181,0.312926,0.296,0.291602,0.291946,0.292291,-0.1172671371105788,0.7510314621709528,0.0280615196336078,-0.3658782293076947,0.1334485847951958,0.020009778425854,-0.0205555568533029,-0.4765874951264712,0.308382,0.291895,0.23728,9.05951,1.372911,410.39,2022-09-12T19:20:46Z,2022-09-12T19:20:59Z,1521,2022-09-12T19:21:00Z,pm,109820,3,SPY2022-09-16402.0,SPY,2022-09-06,2022-09-16,11,402.0,393.43,2349,9606,376,138,137,-12781,15,450,2.67,2.680994718422386,2.69,12.21,12.285742780968986,12.37,0.2350606050804669,0.2355107481664456,0.2359608912524242,0.241,0.248893922655685,0.2524938713624067,0.2560938200691285,-0.0597491503890645,0.2842862667445332,0.0220792648230001,-0.2394453202009897,0.2221574086491618,0.02700175527977,-0.0276099591468253,-0.2563283051845231,0.2355555247284788,0.2523022992355951,0.2024761390216807,1.9663872331449967,11.202513735538702,393.43,2022-09-06T15:59:54Z,2022-09-06T16:00:06Z,1200,2022-09-06T16:00:01Z,pm,109820,6
53,SPY,2022-09-12,2022-09-16,5,403.0,410.39,1142.0,14174.0,35.0,208.0,12546.0,-22597.0,132.0,218.0,9.11,9.170986,9.23,2.38,2.382526,2.39,0.299931,0.304043,0.308156,0.295,0.290408,0.290754,0.2911,-0.1172671371105788,0.7223757356954446,0.0293065280727551,-0.3926612658531015,0.1377664049179876,0.0201808110678117,-0.0207131927279621,-0.5040622817425701,0.304111,0.290583,0.233667,8.230804,1.574803,410.39,2022-09-12T19:20:46Z,2022-09-12T19:20:59Z,1521,2022-09-12T19:21:00Z,pm,109820,3,SPY2022-09-16403.0,SPY,2022-09-06,2022-09-16,11,403.0,393.43,1892,8700,540,517,510,-17928,50,150,2.36,2.375630539283209,2.39,12.92,13.010358514773117,13.09,0.2328970146293079,0.2336141023718364,0.2343311901143649,0.239,0.2482142108684891,0.2520307013986008,0.2558471919287125,-0.0597491503890645,0.2613109361208713,0.0213315914236394,-0.2284955837850678,0.2091797808779357,0.0249950806644294,-0.0255387045991146,-0.2440672856725614,0.2336442458379145,0.2522712981149191,0.2004116627767619,1.6943757130380257,11.930648330197524,393.43,2022-09-06T15:59:54Z,2022-09-06T16:00:06Z,1200,2022-09-06T16:00:01Z,pm,109820,6
54,SPY,2022-09-12,2022-09-16,5,404.0,410.39,1192.0,11944.0,32.0,161.0,14080.0,-10534.0,226.0,83.0,8.36,8.426208,8.49,2.68,2.690258,2.69,0.295753,0.300167,0.304582,0.293,0.288732,0.289059,0.289387,-0.1172671371105788,0.6924998864319389,0.0304507589532284,-0.4174242573060366,0.1468811162929786,0.0202310354652242,-0.0207462873210482,-0.5288439753770158,0.300249,0.289404,0.229993,7.428548,1.800643,410.39,2022-09-12T19:20:46Z,2022-09-12T19:20:59Z,1521,2022-09-12T19:21:00Z,pm,109820,3,SPY2022-09-16404.0,SPY,2022-09-06,2022-09-16,11,404.0,393.43,1828,7462,200,484,53,-10424,50,363,2.09,2.0954671436702657,2.11,13.67,13.751453737623567,13.85,0.2314711482720074,0.2319511590548183,0.2324311698376292,0.237,0.2481596760583029,0.2524684528628708,0.2567772296674386,-0.0597491503890645,0.2392376865461659,0.0204895480980256,-0.2169848452863546,0.2083435280189252,0.0229407352691285,-0.02342451259667,-0.2312244965636251,0.2317335770632978,0.2520592980062783,0.1983875459371769,1.4478872007811787,12.683699035681224,393.43,2022-09-06T15:59:54Z,2022-09-06T16:00:06Z,1200,2022-09-06T16:00:01Z,pm,109820,6
55,SPY,2022-09-12,2022-09-16,5,405.0,410.39,3451.0,29563.0,25.0,599.0,35740.0,-49384.0,199.0,158.0,7.65,7.708104,7.77,3.02,3.023878,3.03,0.292684,0.296554,0.300425,0.291,0.28807,0.288384,0.288697,-0.1172671371105788,0.661683191944545,0.0314845236975661,-0.4398452484725552,0.1547578260742055,0.0201344688825936,-0.0206291492330011,-0.5504751523772536,0.296432,0.288313,0.226424,6.659308,2.058122,410.39,2022-09-12T19:20:46Z,2022-09-12T19:20:59Z,1521,2022-09-12T19:21:00Z,pm,109820,3,SPY2022-09-16405.0,SPY,2022-09-06,2022-09-16,11,405.0,393.43,7011,18478,364,72,3024,-44438,87,223,1.84,1.848209112654313,1.85,14.4,14.520945998926605,14.62,0.2296200993898019,0.229877962730943,0.2301358260720842,0.236,0.2465188567128327,0.2519782849665111,0.2574377132201896,-0.0597491503890645,0.2184777075632668,0.0195568498434606,-0.2051107462316949,0.1939607988826995,0.0211681898405148,-0.021601677962265,-0.218211076128619,0.2300434652331709,0.2525215476556443,0.1965254399673886,1.2330593332832036,13.46813987203226,393.43,2022-09-06T15:59:54Z,2022-09-06T16:00:06Z,1200,2022-09-06T16:00:01Z,pm,109820,6
56,SPY,2022-09-12,2022-09-16,5,406.0,410.39,2462.0,10142.0,32.0,182.0,9536.0,-12858.0,280.0,348.0,6.96,7.017885,7.07,3.38,3.392905,3.4,0.289171,0.292581,0.295991,0.29,0.286812,0.287425,0.288038,-0.1172671371105788,0.6299470826197866,0.0323864861672144,-0.4593156299650874,0.1611388743977929,0.0198567435151455,-0.0203271939983775,-0.5681633871111164,0.29276,0.287603,0.222805,5.922765,2.345851,410.39,2022-09-12T19:20:46Z,2022-09-12T19:20:59Z,1521,2022-09-12T19:21:00Z,pm,109820,3,SPY2022-09-16406.0,SPY,2022-09-06,2022-09-16,11,406.0,393.43,4747,8271,927,1118,90,-10035,80,80,1.61,1.619289877325991,1.63,15.22,15.320520023751133,15.42,0.227952583323485,0.2285112299102158,0.2290698764969468,0.234,0.2482710543106316,0.2533733018133245,0.2584755493160174,-0.0597491503890645,0.1985548568392783,0.018576048562875,-0.1932910262249229,0.1791051608895747,0.0193295488170492,-0.0197131805139689,-0.2052108573926546,0.2284715591494163,0.2533998347121801,0.1947871828984383,1.0456694070037913,14.280160295443174,393.43,2022-09-06T15:59:54Z,2022-09-06T16:00:06Z,1200,2022-09-06T16:00:01Z,pm,109820,6
57,SPY,2022-09-12,2022-09-16,5,407.0,410.39,3409.0,13292.0,32.0,57.0,8368.0,-9237.0,165.0,341.0,6.31,6.351324,6.4,3.78,3.787838,3.8,0.286416,0.289133,0.291851,0.288,0.286323,0.286913,0.287504,-0.1172671371105788,0.5974356094896366,0.0331505183687606,-0.475660531496651,0.1642505741358474,0.0194029504122859,-0.0198465983347159,-0.5817714621329454,0.288912,0.286786,0.219242,5.224473,2.670325,410.39,2022-09-12T19:20:46Z,2022-09-12T19:20:59Z,1521,2022-09-12T19:21:00Z,pm,109820,3,SPY2022-09-16407.0,SPY,2022-09-06,2022-09-16,11,407.0,393.43,2628,8998,383,165,17,-6425,71,236,1.41,1.4134484688801154,1.42,16.04,16.14126695447626,16.25,0.2269045614020525,0.227206274276122,0.2275079871501914,0.233,0.2493516065038885,0.2550638571813632,0.260776107858838,-0.0597491503890645,0.1797598735734398,0.0175496816144071,-0.1814333270926016,0.1783302750725064,0.0175162944441187,-0.0178543158620508,-0.1921949790419519,0.2271126508934443,0.2548607705925821,0.1931610797358722,0.879622005718274,15.113200605641342,393.43,2022-09-06T15:59:54Z,2022-09-06T16:00:06Z,1200,2022-09-06T16:00:01Z,pm,109820,6
58,SPY,2022-09-12,2022-09-16,5,408.0,410.39,9438.0,11804.0,9.0,7.0,15788.0,-9425.0,388.0,261.0,5.7,5.724603,5.74,4.21,4.222141,4.23,0.283832,0.285031,0.286231,0.286,0.285292,0.285885,0.286479,-0.1172671371105788,0.5640835805547844,0.0337073757727501,-0.4874903247588401,0.1666792373255048,0.0188272417617703,-0.0192422347604405,-0.5902120725833842,0.285308,0.286012,0.215763,4.566991,3.033435,410.39,2022-09-12T19:20:46Z,2022-09-12T19:20:59Z,1521,2022-09-12T19:21:00Z,pm,109820,3,SPY2022-09-16408.0,SPY,2022-09-06,2022-09-16,11,408.0,393.43,3211,11431,561,260,87,-9795,80,75,1.23,1.2363194468420655,1.24,16.87,16.98156592695674,17.09,0.2255118654058026,0.2258194729123748,0.2261270804189471,0.232,0.2503119453596553,0.2564232217753538,0.2625344981910523,-0.0597491503890645,0.1626257587919586,0.0164890274929986,-0.1696023087658927,0.1627079619817427,0.0159979199855937,-0.016299083940881,-0.1794039516496756,0.2259006472630033,0.2565102200706214,0.1916519331906434,0.7363757874729183,15.968831629185392,393.43,2022-09-06T15:59:54Z,2022-09-06T16:00:06Z,1200,2022-09-06T16:00:01Z,pm,109820,6
59,SPY,2022-09-12,2022-09-16,5,409.0,410.39,22360.0,9084.0,190.0,25.0,18235.0,-13136.0,46.0,75.0,5.12,5.133672,5.14,4.68,4.685874,4.69,0.281147,0.281736,0.282325,0.284,0.284789,0.28508,0.28537,-0.1172671371105788,0.5302741173960586,0.0340910493144341,-0.4953572654889582,0.169749041386268,0.0182186702094845,-0.0186056741409046,-0.5945352449375633,0.281953,0.28513,0.212328,3.953046,3.438255,410.39,2022-09-12T19:20:46Z,2022-09-12T19:20:59Z,1521,2022-09-12T19:21:00Z,pm,109820,3,SPY2022-09-16409.0,SPY,2022-09-06,2022-09-16,11,409.0,393.43,1533,9311,818,393,72,-12864,50,51,1.07,1.075797905722702,1.08,17.72,17.829669832289113,17.95,0.224508469375546,0.2248486199473826,0.2251887705192193,0.231,0.2513951204978685,0.2583368836901393,0.2652786468824101,-0.0597491503890645,0.1463800991671757,0.0154207781822329,-0.158054595517787,0.1473181403500708,0.0144551322744269,-0.014719733402027,-0.1668801264954487,0.2249029015649524,0.2580151379334083,0.1902617394452974,0.6113974133221652,16.84246971801636,393.43,2022-09-06T15:59:54Z,2022-09-06T16:00:06Z,1200,2022-09-06T16:00:01Z,pm,109820,6
60,SPY,2022-09-12,2022-09-16,5,410.0,410.39,55037.0,48628.0,197.0,377.0,45856.0,-50269.0,238.0,161.0,4.57,4.581579,4.59,5.17,5.185669,5.19,0.278357,0.278942,0.279527,0.282,0.28367,0.284252,0.284835,-0.1172671371105788,0.4961318349417236,0.0342990658697385,-0.4991997004053841,0.1710103326285545,0.0174656064246097,-0.017822735219019,-0.5940582366571969,0.279034,0.284582,0.208987,3.385208,3.886961,410.39,2022-09-12T19:20:46Z,2022-09-12T19:20:59Z,1521,2022-09-12T19:21:00Z,pm,109820,3,SPY2022-09-16410.0,SPY,2022-09-06,2022-09-16,11,410.0,393.43,8551,43613,853,816,2853,-53324,96,70,0.93,0.9333818059949291,0.94,18.56,18.707092455296,18.83,0.2238420845356506,0.2242210781790322,0.2246000718224138,0.23,0.2511115591996583,0.2596371250747116,0.2681626909497649,-0.0597491503890645,0.1312955797914819,0.0143527447528373,-0.1468116578866801,0.1388063324441195,0.0129662601448724,-0.013198179032914,-0.1546993927870714,0.2240984211306962,0.2604007919207649,0.1890037509141378,0.5056190297395295,17.735164325752773,393.43,2022-09-06T15:59:54Z,2022-09-06T16:00:06Z,1200,2022-09-06T16:00:01Z,pm,109820,6
61,SPY,2022-09-12,2022-09-16,5,411.0,410.39,27957.0,18100.0,43.0,67.0,14454.0,-19749.0,40.0,190.0,4.06,4.066339,4.07,5.71,5.717314,5.73,0.275954,0.276248,0.276541,0.28,0.283663,0.284248,0.284834,-0.1172671371105788,0.4617636047297302,0.0343151567306691,-0.4987948187130191,0.1705431095138172,0.0166362580063644,-0.016962471352936,-0.5889324208596333,0.276326,0.284091,0.205792,2.866414,4.3826,410.39,2022-09-12T19:20:46Z,2022-09-12T19:20:59Z,1521,2022-09-12T19:21:00Z,pm,109820,3,SPY2022-09-16411.0,SPY,2022-09-06,2022-09-16,11,411.0,393.43,2615,14672,5228,2606,71,-20150,80,70,0.8,0.8123219738583105,0.82,19.48,19.595398665229197,19.72,0.2226072619271361,0.2233703217319361,0.2241333815367362,0.23,0.2557136583868101,0.2634588847287522,0.2712041110706943,-0.0597491503890645,0.1179130459203676,0.0133064169838729,-0.1359715121833736,0.1311570436583728,0.0117461435432788,-0.0119510053403243,-0.1430970680068872,0.2235475022238435,0.2631618982347943,0.1878707011605368,0.4153276858646659,18.64293382983363,393.43,2022-09-06T15:59:54Z,2022-09-06T16:00:06Z,1200,2022-09-06T16:00:01Z,pm,109820,6
